xyz_concern,xyz_knowledge,doctor_recc_xyz,chronic_med_condition,opinion_xyz_vacc_effective,opinion_xyz_risk,opinion_xyz_sick_from_vacc,target
1.0,1.0,0.0,1.0,4.0,2.0,2.0,0
1.0,2.0,0.0,0.0,4.0,1.0,2.0,0
2.0,1.0,0.0,1.0,5.0,5.0,4.0,0
1.0,1.0,0.0,0.0,3.0,2.0,2.0,0
1.0,2.0,1.0,0.0,3.0,2.0,2.0,0
2.0,1.0,0.0,0.0,5.0,2.0,1.0,1
2.0,1.0,0.0,0.0,3.0,1.0,2.0,0
1.0,2.0,0.0,0.0,4.0,1.0,1.0,0
3.0,2.0,0.0,0.0,5.0,4.0,1.0,1
2.0,1.0,0.0,0.0,4.0,1.0,4.0,0
1.0,1.0,0.0,0.0,3.0,3.0,1.0,0
0.0,1.0,1.0,0.0,4.0,4.0,1.0,1
1.0,1.0,0.0,0.0,4.0,2.0,1.0,0
2.0,1.0,0.0,0.0,4.0,4.0,2.0,0
2.0,1.0,0.0,0.0,5.0,2.0,2.0,0
3.0,1.0,0.0,0.0,4.0,2.0,4.0,1
1.0,1.0,0.0,0.0,2.0,2.0,1.0,0
1.0,2.0,0.0,1.0,4.0,1.0,1.0,0
1.0,2.0,0.0,0.0,2.0,2.0,5.0,0
2.0,1.0,0.0,1.0,5.0,1.0,2.0,0
2.0,1.0,1.0,0.0,5.0,4.0,1.0,1
3.0,2.0,0.0,1.0,3.0,5.0,2.0,1
0.0,0.0,0.0,0.0,3.0,1.0,1.0,0
2.0,1.0,0.0,0.0,4.0,2.0,4.0,0
3.0,1.0,1.0,0.0,5.0,1.0,4.0,0
1.0,2.0,0.0,0.0,4.0,1.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
2.0,2.0,0.0,1.0,4.0,2.0,2.0,0
2.0,1.0,1.0,1.0,4.0,2.0,1.0,0
1.0,1.0,0.0,0.0,4.0,1.0,1.0,0
0.0,1.0,0.0,0.0,4.0,1.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
0.0,0.0,0.0,0.0,3.0,3.0,1.0,0
1.0,1.0,1.0,0.0,3.0,1.0,2.0,0
1.0,1.0,1.0,0.0,2.0,2.0,2.0,0
0.0,1.0,0.0,0.0,4.0,1.0,1.0,0
1.0,1.0,0.0,1.0,4.0,2.0,1.0,0
1.0,0.0,0.0,1.0,5.0,4.0,2.0,1
2.0,1.0,0.0,0.0,2.0,4.0,4.0,0
3.0,1.0,0.0,0.0,4.0,2.0,5.0,0
2.0,1.0,0.0,1.0,4.0,2.0,2.0,1
1.0,1.0,0.0,0.0,5.0,4.0,2.0,1
1.0,1.0,0.0,0.0,2.0,1.0,2.0,0
2.0,2.0,1.0,1.0,5.0,1.0,1.0,1
2.0,2.0,1.0,0.0,4.0,2.0,2.0,0
1.0,1.0,0.0,0.0,5.0,2.0,1.0,0
2.0,2.0,1.0,0.0,5.0,2.0,1.0,0
0.0,1.0,0.0,0.0,4.0,2.0,1.0,0
2.0,1.0,0.0,0.0,5.0,1.0,1.0,0
3.0,1.0,1.0,1.0,5.0,5.0,1.0,1
2.0,1.0,0.0,0.0,4.0,2.0,4.0,0
0.0,2.0,0.0,0.0,4.0,1.0,1.0,0
1.0,1.0,0.0,1.0,4.0,2.0,1.0,0
2.0,2.0,0.0,0.0,5.0,5.0,4.0,0
2.0,2.0,0.0,0.0,4.0,4.0,2.0,1
3.0,2.0,1.0,0.0,5.0,4.0,5.0,1
2.0,1.0,0.0,1.0,5.0,4.0,4.0,0
2.0,2.0,0.0,0.0,5.0,2.0,1.0,0
1.0,1.0,1.0,0.0,4.0,1.0,1.0,0
1.0,1.0,0.0,0.0,4.0,2.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,4.0,0
2.0,1.0,0.0,0.0,4.0,2.0,4.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
1.0,1.0,0.0,1.0,1.0,1.0,2.0,0
1.0,1.0,0.0,1.0,4.0,1.0,2.0,0
0.0,2.0,1.0,1.0,2.0,1.0,1.0,0
1.0,1.0,0.0,0.0,4.0,2.0,5.0,0
1.0,1.0,0.0,0.0,5.0,1.0,4.0,0
2.0,2.0,1.0,1.0,4.0,2.0,2.0,0
0.0,0.0,0.0,0.0,3.0,1.0,1.0,0
2.0,0.0,0.0,1.0,4.0,4.0,1.0,0
1.0,2.0,0.0,0.0,5.0,1.0,1.0,0
0.0,1.0,0.0,0.0,3.0,2.0,2.0,0
0.0,2.0,1.0,1.0,4.0,2.0,1.0,1
0.0,1.0,0.0,1.0,4.0,1.0,1.0,0
1.0,1.0,0.0,0.0,4.0,1.0,1.0,0
2.0,1.0,1.0,0.0,5.0,4.0,4.0,1
1.0,1.0,0.0,1.0,5.0,2.0,1.0,1
3.0,1.0,0.0,1.0,4.0,2.0,2.0,0
2.0,1.0,1.0,0.0,4.0,4.0,2.0,1
1.0,2.0,0.0,1.0,3.0,4.0,1.0,1
0.0,2.0,0.0,0.0,3.0,1.0,1.0,0
1.0,2.0,0.0,0.0,4.0,2.0,2.0,0
2.0,1.0,0.0,0.0,4.0,1.0,1.0,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
0.0,2.0,0.0,1.0,2.0,1.0,1.0,0
2.0,2.0,0.0,0.0,5.0,2.0,2.0,0
2.0,1.0,0.0,0.0,5.0,1.0,1.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
2.0,2.0,0.0,0.0,5.0,2.0,2.0,0
2.0,1.0,0.0,1.0,5.0,5.0,5.0,0
1.0,1.0,0.0,0.0,4.0,2.0,5.0,0
1.0,2.0,0.0,0.0,4.0,1.0,1.0,0
2.0,1.0,0.0,1.0,4.0,4.0,4.0,0
2.0,1.0,1.0,1.0,5.0,2.0,2.0,1
2.0,2.0,0.0,0.0,4.0,2.0,1.0,0
1.0,1.0,0.0,0.0,2.0,1.0,4.0,0
0.0,1.0,0.0,1.0,5.0,3.0,2.0,1
1.0,2.0,0.0,0.0,5.0,5.0,2.0,0
2.0,0.0,0.0,0.0,2.0,2.0,1.0,0
2.0,1.0,1.0,1.0,4.0,1.0,1.0,0
3.0,2.0,0.0,0.0,4.0,2.0,2.0,0
0.0,1.0,0.0,0.0,2.0,1.0,1.0,0
2.0,1.0,0.0,0.0,4.0,2.0,5.0,0
2.0,1.0,0.0,0.0,5.0,4.0,1.0,0
0.0,1.0,0.0,0.0,3.0,2.0,1.0,0
0.0,1.0,0.0,0.0,3.0,1.0,2.0,0
1.0,1.0,1.0,0.0,4.0,1.0,1.0,0
2.0,1.0,0.0,0.0,3.0,4.0,1.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
0.0,0.0,0.0,0.0,3.0,3.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
2.0,2.0,1.0,0.0,4.0,5.0,5.0,0
1.0,1.0,0.0,0.0,4.0,1.0,1.0,0
2.0,1.0,0.0,0.0,4.0,1.0,1.0,0
1.0,1.0,0.0,0.0,4.0,2.0,1.0,0
2.0,2.0,0.0,0.0,4.0,2.0,2.0,0
1.0,1.0,0.0,0.0,4.0,2.0,4.0,0
2.0,1.0,0.0,1.0,3.0,4.0,1.0,1
1.0,1.0,0.0,0.0,4.0,2.0,2.0,0
1.0,1.0,0.0,1.0,4.0,4.0,4.0,0
2.0,1.0,0.0,1.0,4.0,1.0,2.0,0
1.0,1.0,0.0,1.0,4.0,2.0,2.0,0
1.0,2.0,0.0,0.0,4.0,1.0,2.0,0
1.0,1.0,0.0,0.0,5.0,4.0,1.0,0
2.0,1.0,0.0,0.0,4.0,1.0,2.0,0
0.0,1.0,0.0,0.0,4.0,2.0,2.0,0
1.0,2.0,0.0,0.0,3.0,1.0,2.0,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
2.0,1.0,0.0,1.0,2.0,1.0,1.0,0
2.0,2.0,1.0,0.0,4.0,4.0,4.0,1
2.0,0.0,0.0,0.0,4.0,1.0,4.0,0
1.0,1.0,1.0,0.0,3.0,2.0,2.0,1
3.0,2.0,0.0,1.0,5.0,5.0,5.0,1
2.0,2.0,0.0,0.0,4.0,2.0,1.0,0
3.0,2.0,0.0,0.0,5.0,5.0,5.0,0
3.0,2.0,0.0,0.0,4.0,4.0,4.0,1
0.0,0.0,0.0,0.0,5.0,4.0,5.0,0
2.0,1.0,0.0,0.0,3.0,1.0,2.0,0
3.0,2.0,0.0,0.0,4.0,5.0,4.0,0
1.0,1.0,0.0,0.0,3.0,1.0,1.0,0
2.0,2.0,0.0,1.0,2.0,2.0,1.0,0
1.0,2.0,0.0,0.0,2.0,1.0,1.0,0
1.0,2.0,0.0,1.0,4.0,2.0,1.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
1.0,2.0,0.0,1.0,3.0,1.0,1.0,0
3.0,1.0,0.0,0.0,5.0,4.0,2.0,0
2.0,1.0,0.0,1.0,4.0,2.0,2.0,0
2.0,2.0,0.0,0.0,4.0,4.0,4.0,0
1.0,1.0,1.0,1.0,5.0,5.0,1.0,1
3.0,1.0,0.0,0.0,5.0,1.0,4.0,0
2.0,1.0,0.0,0.0,4.0,2.0,1.0,0
2.0,2.0,1.0,0.0,5.0,4.0,2.0,1
2.0,1.0,0.0,0.0,3.0,4.0,2.0,0
1.0,2.0,0.0,0.0,3.0,1.0,4.0,0
1.0,2.0,0.0,0.0,4.0,1.0,2.0,0
3.0,1.0,0.0,1.0,4.0,2.0,1.0,0
0.0,2.0,0.0,0.0,4.0,1.0,1.0,0
2.0,2.0,1.0,0.0,3.0,1.0,2.0,0
2.0,2.0,0.0,0.0,5.0,5.0,1.0,1
2.0,2.0,0.0,0.0,5.0,4.0,1.0,1
3.0,1.0,0.0,0.0,3.0,4.0,4.0,0
1.0,1.0,0.0,0.0,4.0,4.0,4.0,0
2.0,1.0,0.0,1.0,4.0,5.0,2.0,0
2.0,1.0,1.0,0.0,5.0,4.0,4.0,0
0.0,1.0,0.0,0.0,2.0,1.0,1.0,0
0.0,0.0,0.0,0.0,5.0,1.0,5.0,0
3.0,0.0,0.0,0.0,5.0,4.0,2.0,1
2.0,1.0,0.0,1.0,4.0,4.0,2.0,0
3.0,1.0,0.0,0.0,4.0,2.0,4.0,0
2.0,0.0,0.0,1.0,5.0,2.0,1.0,0
1.0,2.0,0.0,0.0,5.0,2.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,5.0,1
1.0,1.0,0.0,0.0,2.0,1.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,1
2.0,2.0,0.0,0.0,4.0,2.0,4.0,0
2.0,1.0,0.0,0.0,5.0,2.0,2.0,0
3.0,2.0,0.0,0.0,4.0,2.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
2.0,1.0,1.0,0.0,4.0,4.0,2.0,1
0.0,1.0,0.0,0.0,2.0,2.0,2.0,0
1.0,1.0,1.0,1.0,5.0,4.0,1.0,1
2.0,1.0,0.0,0.0,4.0,2.0,1.0,1
1.0,2.0,0.0,1.0,4.0,2.0,4.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
2.0,2.0,1.0,0.0,4.0,4.0,1.0,0
0.0,2.0,0.0,0.0,4.0,1.0,1.0,0
2.0,1.0,0.0,0.0,5.0,1.0,2.0,0
2.0,1.0,1.0,0.0,3.0,1.0,1.0,1
1.0,1.0,0.0,1.0,3.0,2.0,2.0,0
2.0,2.0,1.0,1.0,3.0,1.0,2.0,0
3.0,2.0,0.0,1.0,5.0,5.0,5.0,0
2.0,1.0,1.0,1.0,4.0,1.0,2.0,0
1.0,2.0,0.0,0.0,4.0,1.0,1.0,0
1.0,1.0,0.0,0.0,4.0,4.0,1.0,0
1.0,1.0,0.0,0.0,5.0,4.0,1.0,0
3.0,1.0,0.0,1.0,3.0,5.0,2.0,0
3.0,1.0,0.0,1.0,4.0,2.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,4.0,0
1.0,2.0,0.0,0.0,2.0,1.0,1.0,0
2.0,2.0,0.0,1.0,4.0,2.0,1.0,0
3.0,1.0,0.0,1.0,5.0,5.0,1.0,0
1.0,0.0,0.0,0.0,2.0,1.0,2.0,0
1.0,2.0,0.0,0.0,4.0,2.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,4.0,0
2.0,2.0,1.0,0.0,5.0,2.0,4.0,1
2.0,0.0,0.0,0.0,3.0,3.0,1.0,0
2.0,2.0,0.0,0.0,4.0,3.0,4.0,0
2.0,2.0,0.0,0.0,3.0,2.0,1.0,0
2.0,1.0,0.0,1.0,5.0,2.0,2.0,1
3.0,2.0,0.0,1.0,4.0,2.0,4.0,0
1.0,1.0,1.0,0.0,5.0,2.0,1.0,0
2.0,2.0,0.0,1.0,3.0,1.0,1.0,0
2.0,1.0,1.0,1.0,4.0,2.0,1.0,1
3.0,2.0,1.0,1.0,1.0,4.0,4.0,1
2.0,1.0,0.0,1.0,4.0,1.0,4.0,0
1.0,2.0,0.0,0.0,3.0,2.0,1.0,0
2.0,1.0,0.0,0.0,4.0,4.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,4.0,0
2.0,2.0,0.0,0.0,3.0,1.0,2.0,0
1.0,1.0,0.0,0.0,4.0,2.0,1.0,0
3.0,1.0,1.0,1.0,4.0,2.0,4.0,0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.0,0.0,4.0,1.0,1.0,0
2.0,1.0,0.0,0.0,3.0,1.0,2.0,0
2.0,2.0,0.0,0.0,5.0,4.0,1.0,0
2.0,2.0,1.0,0.0,5.0,5.0,1.0,1
3.0,1.0,0.0,0.0,4.0,1.0,5.0,1
2.0,2.0,0.0,0.0,4.0,4.0,1.0,0
0.0,2.0,0.0,0.0,5.0,1.0,4.0,0
1.0,1.0,0.0,0.0,5.0,1.0,2.0,0
2.0,2.0,0.0,0.0,4.0,2.0,2.0,0
0.0,2.0,1.0,0.0,5.0,4.0,5.0,1
2.0,1.0,0.0,1.0,1.0,1.0,3.0,0
1.0,1.0,0.0,0.0,4.0,2.0,1.0,0
1.0,1.0,0.0,0.0,5.0,2.0,4.0,0
2.0,1.0,0.0,0.0,4.0,4.0,2.0,0
1.0,1.0,0.0,1.0,4.0,2.0,4.0,0
1.0,1.0,0.0,1.0,4.0,1.0,1.0,0
2.0,2.0,1.0,1.0,5.0,5.0,1.0,1
2.0,1.0,0.0,1.0,4.0,2.0,4.0,0
0.0,2.0,0.0,1.0,3.0,1.0,1.0,0
2.0,2.0,1.0,1.0,4.0,4.0,2.0,1
1.0,0.0,0.0,1.0,1.0,5.0,1.0,0
2.0,1.0,0.0,0.0,1.0,2.0,1.0,0
2.0,0.0,1.0,1.0,4.0,1.0,4.0,0
2.0,2.0,0.0,0.0,5.0,4.0,1.0,1
1.0,2.0,0.0,0.0,4.0,1.0,1.0,1
3.0,2.0,1.0,0.0,5.0,4.0,4.0,0
2.0,2.0,0.0,0.0,4.0,2.0,1.0,0
0.0,1.0,0.0,0.0,3.0,1.0,1.0,0
0.0,2.0,0.0,1.0,3.0,1.0,5.0,0
2.0,0.0,0.0,0.0,3.0,4.0,4.0,1
3.0,2.0,1.0,1.0,5.0,4.0,5.0,1
1.0,2.0,0.0,0.0,5.0,1.0,2.0,0
2.0,1.0,0.0,1.0,5.0,1.0,1.0,0
2.0,0.0,0.0,0.0,3.0,2.0,2.0,1
2.0,1.0,0.0,1.0,4.0,2.0,4.0,0
1.0,0.0,1.0,1.0,3.0,3.0,2.0,0
1.0,1.0,1.0,1.0,4.0,4.0,2.0,1
2.0,0.0,0.0,0.0,3.0,4.0,4.0,0
3.0,2.0,0.0,1.0,3.0,5.0,1.0,0
2.0,1.0,0.0,0.0,5.0,2.0,2.0,1
1.0,0.0,0.0,0.0,3.0,1.0,1.0,0
2.0,2.0,0.0,0.0,3.0,3.0,4.0,0
3.0,2.0,0.0,0.0,4.0,1.0,5.0,0
1.0,1.0,0.0,0.0,4.0,2.0,2.0,0
1.0,1.0,0.0,1.0,3.0,2.0,2.0,0
0.0,2.0,1.0,0.0,5.0,4.0,1.0,1
1.0,1.0,0.0,0.0,4.0,2.0,2.0,0
3.0,1.0,0.0,0.0,5.0,5.0,4.0,0
2.0,2.0,0.0,0.0,3.0,2.0,4.0,0
3.0,1.0,0.0,0.0,4.0,5.0,2.0,1
3.0,2.0,0.0,0.0,5.0,2.0,2.0,0
1.0,1.0,0.0,0.0,3.0,2.0,2.0,0
2.0,1.0,0.0,1.0,5.0,5.0,5.0,1
3.0,1.0,1.0,0.0,2.0,1.0,2.0,0
2.0,2.0,1.0,1.0,5.0,1.0,4.0,1
1.0,0.0,0.0,0.0,3.0,1.0,2.0,0
1.0,2.0,0.0,0.0,3.0,2.0,1.0,0
1.0,1.0,0.0,0.0,4.0,1.0,2.0,1
3.0,1.0,1.0,1.0,5.0,4.0,1.0,1
3.0,2.0,0.0,0.0,4.0,4.0,1.0,1
2.0,2.0,0.0,0.0,4.0,5.0,4.0,1
0.0,1.0,0.0,1.0,4.0,1.0,1.0,0
0.0,0.0,0.0,0.0,4.0,2.0,1.0,0
1.0,2.0,0.0,0.0,4.0,4.0,5.0,0
0.0,1.0,0.0,0.0,4.0,4.0,5.0,1
1.0,1.0,0.0,0.0,5.0,2.0,1.0,0
3.0,2.0,1.0,0.0,4.0,4.0,1.0,1
1.0,1.0,0.0,0.0,4.0,1.0,1.0,0
3.0,0.0,0.0,0.0,5.0,4.0,5.0,0
2.0,2.0,0.0,0.0,4.0,5.0,4.0,0
2.0,2.0,1.0,0.0,4.0,4.0,1.0,1
2.0,1.0,0.0,0.0,3.0,2.0,2.0,0
3.0,1.0,0.0,1.0,5.0,4.0,5.0,0
3.0,1.0,0.0,1.0,5.0,2.0,1.0,1
2.0,1.0,0.0,0.0,3.0,3.0,2.0,0
2.0,2.0,0.0,0.0,4.0,4.0,1.0,0
1.0,2.0,0.0,0.0,4.0,4.0,1.0,0
0.0,1.0,1.0,1.0,4.0,2.0,1.0,1
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
1.0,0.0,0.0,1.0,3.0,1.0,3.0,0
3.0,2.0,0.0,1.0,5.0,2.0,1.0,1
1.0,2.0,0.0,1.0,4.0,2.0,2.0,0
2.0,1.0,0.0,0.0,3.0,2.0,5.0,0
2.0,2.0,0.0,0.0,4.0,4.0,4.0,0
2.0,1.0,1.0,0.0,5.0,4.0,2.0,1
1.0,0.0,0.0,0.0,3.0,3.0,2.0,0
3.0,1.0,0.0,0.0,4.0,2.0,2.0,0
1.0,2.0,1.0,0.0,5.0,4.0,1.0,1
1.0,1.0,0.0,0.0,4.0,2.0,2.0,0
3.0,0.0,0.0,0.0,5.0,4.0,5.0,0
2.0,1.0,0.0,0.0,4.0,4.0,2.0,0
3.0,2.0,1.0,1.0,4.0,2.0,1.0,1
3.0,1.0,0.0,0.0,5.0,1.0,2.0,1
2.0,2.0,1.0,1.0,5.0,4.0,4.0,0
1.0,2.0,0.0,0.0,4.0,2.0,2.0,0
1.0,1.0,0.0,0.0,3.0,2.0,2.0,1
3.0,2.0,1.0,1.0,5.0,4.0,4.0,1
2.0,1.0,1.0,0.0,4.0,4.0,4.0,0
1.0,0.0,0.0,0.0,2.0,4.0,4.0,0
2.0,2.0,1.0,1.0,5.0,5.0,4.0,1
3.0,0.0,0.0,0.0,3.0,3.0,3.0,0
2.0,2.0,1.0,0.0,3.0,2.0,4.0,0
0.0,1.0,0.0,0.0,3.0,3.0,2.0,0
0.0,1.0,0.0,0.0,3.0,2.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,1.0,0
2.0,1.0,0.0,0.0,5.0,4.0,2.0,0
2.0,2.0,1.0,0.0,4.0,4.0,2.0,0
1.0,1.0,0.0,0.0,4.0,2.0,1.0,0
2.0,2.0,0.0,0.0,5.0,5.0,1.0,0
3.0,2.0,0.0,0.0,5.0,4.0,1.0,0
1.0,0.0,1.0,0.0,4.0,1.0,1.0,1
2.0,1.0,1.0,0.0,3.0,3.0,4.0,1
2.0,2.0,0.0,0.0,3.0,2.0,4.0,0
2.0,1.0,0.0,0.0,5.0,2.0,1.0,1
1.0,1.0,0.0,0.0,4.0,2.0,1.0,0
1.0,1.0,0.0,0.0,2.0,1.0,2.0,1
1.0,1.0,0.0,0.0,4.0,2.0,1.0,0
2.0,1.0,1.0,1.0,3.0,4.0,4.0,0
1.0,1.0,0.0,1.0,2.0,1.0,2.0,0
2.0,1.0,0.0,1.0,4.0,2.0,4.0,0
1.0,1.0,0.0,0.0,4.0,1.0,1.0,0
3.0,2.0,1.0,1.0,5.0,4.0,5.0,0
0.0,0.0,0.0,0.0,5.0,1.0,1.0,0
1.0,1.0,1.0,1.0,5.0,4.0,4.0,1
2.0,1.0,0.0,0.0,5.0,2.0,2.0,1
2.0,1.0,1.0,0.0,5.0,4.0,2.0,1
0.0,1.0,0.0,0.0,4.0,1.0,1.0,0
2.0,1.0,1.0,0.0,4.0,2.0,2.0,0
2.0,2.0,0.0,1.0,3.0,2.0,4.0,0
2.0,2.0,0.0,0.0,3.0,1.0,2.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
1.0,1.0,0.0,0.0,1.0,2.0,2.0,0
0.0,1.0,0.0,0.0,4.0,1.0,1.0,0
1.0,2.0,0.0,0.0,4.0,2.0,2.0,0
2.0,2.0,1.0,1.0,4.0,2.0,4.0,0
3.0,1.0,1.0,1.0,5.0,2.0,4.0,1
1.0,1.0,0.0,0.0,4.0,2.0,1.0,0
2.0,2.0,1.0,0.0,5.0,1.0,4.0,0
1.0,1.0,0.0,1.0,2.0,2.0,2.0,0
0.0,1.0,0.0,1.0,4.0,1.0,1.0,0
1.0,2.0,0.0,0.0,5.0,4.0,4.0,1
2.0,1.0,0.0,0.0,3.0,1.0,2.0,0
0.0,1.0,0.0,0.0,3.0,1.0,1.0,0
2.0,2.0,0.0,0.0,4.0,4.0,2.0,1
0.0,2.0,0.0,0.0,2.0,1.0,5.0,0
3.0,1.0,0.0,0.0,4.0,2.0,1.0,0
1.0,1.0,0.0,0.0,3.0,1.0,1.0,0
1.0,1.0,0.0,0.0,3.0,2.0,2.0,0
2.0,0.0,0.0,1.0,2.0,4.0,5.0,0
1.0,2.0,0.0,0.0,3.0,4.0,1.0,0
3.0,2.0,0.0,1.0,5.0,1.0,1.0,0
2.0,1.0,0.0,1.0,3.0,4.0,2.0,0
1.0,2.0,0.0,0.0,4.0,2.0,4.0,0
2.0,0.0,1.0,1.0,4.0,1.0,4.0,0
2.0,1.0,0.0,0.0,3.0,3.0,4.0,0
3.0,1.0,0.0,0.0,3.0,1.0,4.0,0
0.0,1.0,0.0,1.0,4.0,3.0,1.0,1
1.0,1.0,0.0,0.0,4.0,2.0,4.0,0
1.0,0.0,0.0,0.0,3.0,1.0,2.0,0
1.0,1.0,0.0,0.0,4.0,2.0,1.0,0
2.0,1.0,0.0,0.0,5.0,4.0,4.0,0
2.0,2.0,0.0,0.0,4.0,4.0,2.0,0
2.0,2.0,0.0,0.0,5.0,4.0,5.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
3.0,1.0,0.0,0.0,2.0,2.0,5.0,0
1.0,1.0,0.0,0.0,4.0,2.0,2.0,0
3.0,1.0,0.0,0.0,3.0,5.0,5.0,0
1.0,1.0,0.0,0.0,3.0,1.0,1.0,0
3.0,2.0,0.0,1.0,5.0,4.0,4.0,0
1.0,1.0,0.0,1.0,5.0,4.0,1.0,1
2.0,2.0,0.0,0.0,4.0,4.0,2.0,0
3.0,1.0,0.0,1.0,5.0,2.0,2.0,1
1.0,2.0,0.0,0.0,4.0,2.0,2.0,0
0.0,1.0,0.0,0.0,3.0,1.0,1.0,0
3.0,1.0,0.0,0.0,3.0,2.0,2.0,0
1.0,1.0,0.0,0.0,5.0,5.0,5.0,1
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
2.0,1.0,0.0,0.0,4.0,1.0,1.0,0
3.0,1.0,1.0,1.0,4.0,5.0,2.0,1
3.0,0.0,0.0,0.0,4.0,1.0,4.0,0
2.0,1.0,0.0,0.0,4.0,1.0,1.0,0
2.0,1.0,0.0,1.0,1.0,1.0,5.0,0
1.0,1.0,0.0,0.0,4.0,1.0,2.0,0
0.0,1.0,0.0,0.0,4.0,1.0,1.0,0
3.0,1.0,1.0,1.0,5.0,5.0,5.0,0
2.0,1.0,0.0,1.0,2.0,2.0,2.0,0
2.0,2.0,0.0,0.0,4.0,2.0,2.0,1
1.0,1.0,0.0,0.0,3.0,3.0,1.0,0
1.0,2.0,1.0,0.0,5.0,4.0,4.0,1
2.0,2.0,0.0,0.0,4.0,1.0,4.0,0
0.0,2.0,0.0,0.0,3.0,1.0,5.0,0
1.0,1.0,0.0,0.0,1.0,1.0,5.0,0
1.0,2.0,0.0,0.0,2.0,2.0,2.0,0
3.0,1.0,0.0,1.0,3.0,3.0,4.0,0
1.0,0.0,0.0,1.0,4.0,1.0,2.0,0
1.0,1.0,0.0,0.0,4.0,2.0,4.0,0
1.0,1.0,0.0,0.0,2.0,2.0,1.0,0
1.0,2.0,1.0,0.0,5.0,2.0,1.0,1
3.0,2.0,1.0,0.0,5.0,4.0,2.0,1
3.0,1.0,0.0,0.0,5.0,1.0,4.0,0
1.0,2.0,0.0,0.0,4.0,2.0,1.0,0
2.0,1.0,0.0,0.0,5.0,2.0,2.0,0
0.0,2.0,0.0,0.0,4.0,2.0,2.0,1
3.0,2.0,1.0,1.0,4.0,5.0,1.0,1
1.0,1.0,0.0,1.0,4.0,2.0,2.0,0
2.0,1.0,0.0,1.0,4.0,4.0,3.0,0
0.0,1.0,0.0,1.0,3.0,1.0,1.0,0
2.0,2.0,0.0,1.0,2.0,2.0,2.0,0
2.0,2.0,1.0,0.0,5.0,5.0,4.0,0
2.0,1.0,0.0,1.0,4.0,1.0,2.0,0
2.0,1.0,0.0,1.0,4.0,2.0,1.0,0
2.0,1.0,0.0,0.0,5.0,2.0,4.0,1
2.0,0.0,0.0,0.0,4.0,2.0,4.0,0
3.0,2.0,1.0,0.0,5.0,4.0,5.0,1
1.0,1.0,0.0,0.0,5.0,2.0,2.0,1
3.0,2.0,0.0,1.0,4.0,4.0,5.0,0
0.0,2.0,0.0,0.0,5.0,1.0,1.0,0
1.0,1.0,0.0,1.0,4.0,4.0,4.0,0
2.0,2.0,0.0,0.0,4.0,4.0,2.0,0
2.0,1.0,0.0,0.0,4.0,1.0,2.0,0
2.0,2.0,1.0,1.0,4.0,4.0,4.0,1
1.0,2.0,0.0,1.0,5.0,1.0,1.0,0
2.0,1.0,0.0,0.0,4.0,4.0,4.0,0
3.0,2.0,0.0,0.0,4.0,2.0,1.0,0
2.0,0.0,0.0,0.0,4.0,1.0,2.0,0
1.0,1.0,0.0,1.0,4.0,2.0,1.0,0
1.0,1.0,0.0,0.0,5.0,1.0,2.0,0
2.0,2.0,1.0,1.0,5.0,5.0,5.0,1
2.0,2.0,0.0,0.0,5.0,2.0,4.0,0
1.0,2.0,0.0,1.0,5.0,1.0,1.0,0
1.0,2.0,0.0,1.0,4.0,1.0,1.0,0
1.0,2.0,0.0,0.0,2.0,1.0,4.0,0
0.0,2.0,1.0,0.0,2.0,1.0,1.0,0
2.0,2.0,1.0,1.0,5.0,4.0,1.0,1
0.0,1.0,1.0,0.0,3.0,1.0,1.0,0
2.0,1.0,0.0,0.0,5.0,2.0,4.0,0
2.0,1.0,0.0,0.0,4.0,2.0,2.0,0
2.0,1.0,0.0,0.0,4.0,1.0,1.0,0
1.0,1.0,0.0,0.0,3.0,1.0,1.0,0
1.0,1.0,0.0,1.0,3.0,4.0,4.0,0
